,newinfections,hospitalized,recovered,deceased
16377,1373,279,234325,1826
16398,1175,273,235752,1826
16419,1097,271,237079,1826
16440,1163,261,238622,1826
16461,971,246,240133,1826
16482,452,244,240467,1826
16503,438,247,241202,1826
16524,1648,271,243197,1831
16545,1483,253,244366,1831
16566,1324,236,245444,1831
16587,1474,235,246619,1831
16608,1103,229,248021,1831
16629,517,230,248438,1831
16650,410,231,249045,1831
16671,1127,224,250313,1831
