,newinfections,hospitalized,recovered,deceased
16467,1946,726,1345599,10162
16488,3250,743,1348829,10182
16509,12275,780,1364891,10200
16530,8714,771,1370443,10207
16551,8845,776,1376071,10217
16572,8161,746,1381299,10228
16593,7404,753,1385255,10232
16614,2939,767,1386507,10237
16635,4456,782,1390948,10252
16656,10785,791,1402754,10257
