,newinfections,hospitalized,recovered,deceased
16099,3255,620,984036,13197
16120,3109,622,986807,13200
16141,2665,630,989408,13205
16162,1724,649,990704,13206
16183,2566,656,993374,13208
16204,3895,654,996641,13216
16225,3368,648,999373,13221
16246,3330,657,1001884,13224
16267,3252,673,1004829,13233
16288,3020,685,1007712,13241
16309,1758,692,1009220,13244
16330,2832,708,1012528,13246
16351,4064,718,1015917,13250
16372,3680,721,1018776,13256
16393,3803,729,1021647,13258
16414,3359,726,1024676,13262
16435,3518,710,1027889,13264
16456,2086,704,1029454,13264
16477,826,755,1030249,13264
16498,3579,795,1034192,13267
16519,5279,796,1038310,13278
16540,2720,828,1039986,13281
16561,4007,834,1043102,13287
16582,3951,813,1046808,13288
16603,2769,820,1049149,13292
16624,1084,840,1050063,13292
16645,1642,864,1051708,13295
16666,5973,823,1057753,13302
