,newinfections,hospitalized,recovered,deceased
8179,41,107,10046,415
8200,62,113,10159,417
8221,57,116,10216,417
8242,18,113,10270,422
8263,27,108,10429,424
8284,29,106,10510,426
8305,21,103,10590,427
8326,53,94,10661,428
8347,31,91,10706,431
8368,77,89,10775,434
8389,15,87,10833,436
8410,2,82,10883,437
8431,17,79,10966,438
8452,36,79,11034,440
8473,55,73,11087,440
8494,33,69,11132,444
8515,40,64,11195,447
8536,18,66,11247,447
8557,0,69,11302,447
8578,4,70,11333,450
8599,24,68,11391,454
8620,43,67,11424,455
8641,54,67,11449,455
8662,38,64,11508,456
8683,28,63,11551,456
8704,0,61,11572,459
8725,45,61,11610,460
8746,59,64,11655,460
8767,42,66,11680,461
8788,33,67,11704,463
8809,56,55,11735,465
8830,7,55,11778,465
8851,3,54,11837,466
8872,47,52,11892,466
8893,74,54,11925,466
8914,19,52,11941,467
8935,46,54,11963,467
8956,29,54,11986,467
8977,16,56,12012,468
8998,3,54,12045,471
9019,30,55,12076,472
9040,37,53,12109,474
9061,39,48,12124,475
9082,31,40,12149,478
9103,28,41,12205,478
9124,22,40,12238,478
9145,5,38,12269,478
9166,30,38,12316,479
9187,11,35,12361,479
9208,30,33,12388,480
9229,29,30,12459,482
9250,18,29,12483,483
9271,2,30,12515,483
9292,5,31,12533,483
9313,26,28,12606,485
9334,12,24,12643,485
9355,15,22,12672,486
9376,8,22,12677,488
