,newinfections,hospitalized,recovered,deceased
14930,11902,1628,977090,13264
14951,10484,1563,998243,13310
14972,10012,1487,1018276,13347
14993,7470,1489,1034551,13359
15014,2858,1489,1041945,13373
15035,11201,1492,1065851,13414
15056,7903,1418,1085621,13453
15077,7427,1367,1104987,13480
15098,6223,1173,1122741,13506
15119,6017,1091,1136505,13539
15140,4491,1068,1145604,13560
15161,2145,1054,1150470,13569
15182,7298,989,1165972,13607
15203,5181,1000,1180561,13637
15224,5880,939,1190911,13658
15245,4910,909,1200763,13679
15266,4870,851,1208483,13704
15287,3805,841,1214230,13714
15308,1800,843,1217255,13726
15329,6037,826,1226499,13750
15350,4593,794,1235667,13777
15371,4111,775,1240578,13790
15392,3578,739,1247082,13802
15413,4183,692,1253017,13814
15434,2633,674,1257076,13817
15455,1253,658,1259433,13820
15476,4447,614,1267835,13839
15497,3434,580,1272460,13851
15518,3918,546,1276313,13864
15539,3769,535,1280962,13879
15560,3866,513,1285520,13893
15581,3029,512,1288604,13900
15602,1567,526,1290596,13907
15623,5263,531,1295727,13923
15644,3982,502,1299811,13937
15665,4613,484,1303627,13944
15686,4461,470,1307040,13950
15707,4584,461,1310676,13960
15728,3870,458,1313701,13965
15749,1750,464,1315366,13982
15770,7313,460,1320358,13997
15791,5795,466,1324258,14008
15812,6829,467,1327415,14015
15833,6061,458,1330319,14028
15854,6831,442,1335575,14036
15875,4656,437,1339198,14039
15896,1938,457,1341237,14045
15917,8355,492,1347740,14062
15938,6287,495,1352551,14074
15959,8337,502,1357101,14087
15980,6868,489,1362865,14094
16001,7163,494,1368686,14100
16022,4881,482,1373500,14104
16043,1985,502,1375928,14110
16064,9649,555,1384500,14126
16085,7874,582,1390647,14141
16106,7720,594,1395476,14153
16127,7333,612,1402230,14164
16148,6821,593,1408566,14184
16169,4881,585,1413736,14192
16190,2048,601,1416549,14193
16211,9080,620,1426546,14210
16232,6989,626,1433503,14223
16253,7605,635,1439134,14233
16274,6928,631,1448241,14245
16295,6820,642,1455186,14254
16316,5341,642,1461011,14264
16337,1847,652,1463659,14267
16358,8723,672,1473296,14274
16379,6978,650,1480011,14289
16400,6861,640,1486140,14302
16421,6325,635,1492963,14309
16442,6354,631,1499890,14322
16463,4769,645,1505798,14328
16484,1673,650,1508131,14337
16505,2022,654,1511747,14341
16526,9754,653,1522885,14361
16547,7423,648,1528863,14369
16568,6900,644,1534694,14380
16589,6984,623,1541455,14388
16610,4891,613,1546973,14392
16631,2053,626,1549384,14400
16652,2002,632,1551869,14404
16673,9666,650,1563033,14424
16694,6948,661,1569522,14433
16715,6121,649,1575023,14449
16736,5549,636,1583931,14455
16757,4143,654,1589545,14461
16778,1168,639,1591206,14465
16799,6126,627,1597371,14477
16820,4468,613,1604526,14486
